route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible
riga_trol_4,21998,7751,"2.parks (Jelgavas ielā)",1,161216,riga_trol_4_b-d2,
riga_trol_4,21998,7752,"2.parks (Jelgavas ielā)",1,161209,riga_trol_4_b-d2,
riga_trol_4,21998,7753,"2.parks (Jelgavas ielā)",1,161217,riga_trol_4_b-d2,
riga_trol_4,21998,7754,"2.parks (Jelgavas ielā)",1,161217,riga_trol_4_b-d2,
riga_trol_4,21998,7755,"2.parks (Jelgavas ielā)",1,161225,riga_trol_4_b-d2,
riga_trol_4,21998,7756,"2.parks (Jelgavas ielā)",1,161213,riga_trol_4_b-d2,
riga_trol_4,21998,7757,"2.parks (Jelgavas ielā)",1,161205,riga_trol_4_b-d2,
riga_trol_4,21998,7758,"2.parks (Jelgavas ielā)",1,161211,riga_trol_4_b-d2,
riga_trol_4,21998,7759,"2.parks (Jelgavas ielā)",1,161210,riga_trol_4_b-d2,
riga_trol_4,21998,7760,"2.parks (Jelgavas ielā)",1,161218,riga_trol_4_b-d2,
riga_trol_4,21998,7761,"2.parks (Jelgavas ielā)",1,161219,riga_trol_4_b-d2,
riga_trol_4,21139,7762,"2.parks (Jelgavas ielā)",1,154138,riga_trol_4_b-d2,
riga_trol_4,21139,7763,"2.parks (Jelgavas ielā)",1,154141,riga_trol_4_b-d2,
riga_trol_4,21139,7764,"2.parks (Jelgavas ielā)",1,154136,riga_trol_4_b-d2,
riga_trol_4,21998,7765,"Jugla",0,161214,riga_trol_4_d1-a,
riga_trol_4,21998,7766,"Jugla",0,161206,riga_trol_4_d1-a,
riga_trol_4,21998,7767,"Jugla",0,161204,riga_trol_4_d1-a,
riga_trol_4,21998,7768,"Jugla",0,161212,riga_trol_4_d1-a,
riga_trol_4,21998,7769,"Jugla",0,161207,riga_trol_4_d1-a,
riga_trol_4,21998,7770,"Jugla",0,161222,riga_trol_4_d1-a,
riga_trol_4,21998,7771,"Jugla",0,161224,riga_trol_4_d1-a,
riga_trol_4,21139,7772,"Jugla",0,154139,riga_trol_4_d1-a,
riga_trol_4,21139,7773,"Jugla",0,154137,riga_trol_4_d1-a,
riga_trol_4,21998,7774,"Ziepniekkalns",0,161223,riga_trol_4_d1-b,
riga_trol_4,21998,7775,"Ziepniekkalns",0,161207,riga_trol_4_d1-b,
riga_trol_4,21998,7776,"Ziepniekkalns",0,161222,riga_trol_4_d1-b,
riga_trol_4,21998,7777,"Ziepniekkalns",0,161224,riga_trol_4_d1-b,
riga_trol_4,21139,7778,"Ziepniekkalns",0,154143,riga_trol_4_d1-b,
riga_trol_4,21998,7779,"-Jugla",0,161210,riga_trol_4_d2-a,
riga_trol_4,21998,7780,"-Jugla",0,161211,riga_trol_4_d2-a,
riga_trol_4,21998,7781,"-Jugla",0,161218,riga_trol_4_d2-a,
riga_trol_4,21998,7782,"-Jugla",0,161219,riga_trol_4_d2-a,
riga_trol_4,21998,7783,"-Jugla",0,161225,riga_trol_4_d2-a,
riga_trol_4,21998,7784,"-Jugla",0,161213,riga_trol_4_d2-a,
riga_trol_4,21998,7785,"-Jugla",0,161220,riga_trol_4_d2-a,
riga_trol_4,21139,7786,"-Jugla",0,154138,riga_trol_4_d2-a,
riga_trol_4,21139,7787,"-Jugla",0,154136,riga_trol_4_d2-a,
riga_trol_4,21998,7788,"Ziepniekkalns",0,161208,riga_trol_4_d2-b,
riga_trol_4,21998,7789,"Ziepniekkalns",0,161215,riga_trol_4_d2-b,
riga_trol_4,21998,7790,"Ziepniekkalns",0,161221,riga_trol_4_d2-b,
riga_trol_4,21998,7791,"Ziepniekkalns",0,161205,riga_trol_4_d2-b,
riga_trol_4,21998,7792,"Ziepniekkalns",0,161220,riga_trol_4_d2-b,
riga_trol_4,21998,7793,"Ziepniekkalns",0,161216,riga_trol_4_d2-b,
riga_trol_4,21998,7794,"Ziepniekkalns",0,161209,riga_trol_4_d2-b,
riga_trol_4,21998,7795,"Ziepniekkalns",0,161217,riga_trol_4_d2-b,
riga_trol_4,21998,7796,"Ziepniekkalns",0,161216,riga_trol_4_d2-b,
riga_trol_4,21998,7797,"Ziepniekkalns",0,161209,riga_trol_4_d2-b,
riga_trol_4,21998,7798,"Ziepniekkalns",0,161217,riga_trol_4_d2-b,
riga_trol_4,21139,7799,"Ziepniekkalns",0,154141,riga_trol_4_d2-b,
riga_trol_4,21139,7800,"Ziepniekkalns",0,154142,riga_trol_4_d2-b,
riga_trol_4,21139,7801,"Ziepniekkalns",0,154140,riga_trol_4_d2-b,
riga_trol_5,24540,7802,"Paula Stradiņa slimnīca",0,177431,riga_trol_5_a-b,
riga_trol_5,24540,7803,"Paula Stradiņa slimnīca",0,177432,riga_trol_5_a-b,
riga_trol_5,24540,7804,"Paula Stradiņa slimnīca",0,177431,riga_trol_5_a-b,
riga_trol_5,24540,7805,"Paula Stradiņa slimnīca",0,177432,riga_trol_5_a-b,
riga_trol_5,24540,7806,"Paula Stradiņa slimnīca",0,177431,riga_trol_5_a-b,
riga_trol_5,24540,7807,"Paula Stradiņa slimnīca",0,177432,riga_trol_5_a-b,
riga_trol_5,24540,7808,"Paula Stradiņa slimnīca",0,177431,riga_trol_5_a-b,
riga_trol_5,24540,7809,"Paula Stradiņa slimnīca",0,177432,riga_trol_5_a-b,
riga_trol_5,24540,7810,"Paula Stradiņa slimnīca",0,177431,riga_trol_5_a-b,
riga_trol_5,24540,7811,"Paula Stradiņa slimnīca",0,177432,riga_trol_5_a-b,
riga_trol_5,24540,7812,"Paula Stradiņa slimnīca",0,177431,riga_trol_5_a-b,
riga_trol_5,24540,7813,"Paula Stradiņa slimnīca",0,177432,riga_trol_5_a-b,
riga_trol_5,24540,7814,"Paula Stradiņa slimnīca",0,177431,riga_trol_5_a-b,
riga_trol_5,24540,7815,"Paula Stradiņa slimnīca",0,177432,riga_trol_5_a-b,
riga_trol_5,24540,7816,"Paula Stradiņa slimnīca",0,177431,riga_trol_5_a-b,
riga_trol_5,24540,7817,"Paula Stradiņa slimnīca",0,177432,riga_trol_5_a-b,
riga_trol_5,24540,7818,"Paula Stradiņa slimnīca",0,177431,riga_trol_5_a-b,
riga_trol_5,24540,7819,"Paula Stradiņa slimnīca",0,177432,riga_trol_5_a-b,
riga_trol_5,24540,7820,"Paula Stradiņa slimnīca",0,177431,riga_trol_5_a-b,
riga_trol_5,24540,7821,"Paula Stradiņa slimnīca",0,177432,riga_trol_5_a-b,
riga_trol_5,24540,7822,"Paula Stradiņa slimnīca",0,177431,riga_trol_5_a-b,
riga_trol_5,24540,7823,"Paula Stradiņa slimnīca",0,177432,riga_trol_5_a-b,
riga_trol_5,24540,7824,"Paula Stradiņa slimnīca",0,177431,riga_trol_5_a-b,
riga_trol_5,24540,7825,"Paula Stradiņa slimnīca",0,177432,riga_trol_5_a-b,
riga_trol_5,24540,7826,"Paula Stradiņa slimnīca",0,177431,riga_trol_5_a-b,
riga_trol_5,24539,7827,"Paula Stradiņa slimnīca",0,177429,riga_trol_5_a-b,
riga_trol_5,24539,7828,"Paula Stradiņa slimnīca",0,177428,riga_trol_5_a-b,
riga_trol_5,24539,7829,"Paula Stradiņa slimnīca",0,177430,riga_trol_5_a-b,
riga_trol_5,24539,7830,"Paula Stradiņa slimnīca",0,177429,riga_trol_5_a-b,
riga_trol_5,24539,7831,"Paula Stradiņa slimnīca",0,177428,riga_trol_5_a-b,
riga_trol_5,24539,7832,"Paula Stradiņa slimnīca",0,177430,riga_trol_5_a-b,
riga_trol_5,24539,7833,"Paula Stradiņa slimnīca",0,177429,riga_trol_5_a-b,
riga_trol_5,24539,7834,"Paula Stradiņa slimnīca",0,177428,riga_trol_5_a-b,
riga_trol_5,24539,7835,"Paula Stradiņa slimnīca",0,177430,riga_trol_5_a-b,
riga_trol_5,24539,7836,"Paula Stradiņa slimnīca",0,177429,riga_trol_5_a-b,
riga_trol_5,24539,7837,"Paula Stradiņa slimnīca",0,177428,riga_trol_5_a-b,
riga_trol_5,24539,7838,"Paula Stradiņa slimnīca",0,177430,riga_trol_5_a-b,
riga_trol_5,24539,7839,"Paula Stradiņa slimnīca",0,177429,riga_trol_5_a-b,
riga_trol_5,24539,7840,"Paula Stradiņa slimnīca",0,177428,riga_trol_5_a-b,
riga_trol_5,24539,7841,"Paula Stradiņa slimnīca",0,177430,riga_trol_5_a-b,
riga_trol_5,24539,7842,"Paula Stradiņa slimnīca",0,177429,riga_trol_5_a-b,
riga_trol_5,24539,7843,"Paula Stradiņa slimnīca",0,177428,riga_trol_5_a-b,
riga_trol_5,24539,7844,"Paula Stradiņa slimnīca",0,177430,riga_trol_5_a-b,
riga_trol_5,24539,7845,"Paula Stradiņa slimnīca",0,177429,riga_trol_5_a-b,
riga_trol_5,24539,7846,"Paula Stradiņa slimnīca",0,177428,riga_trol_5_a-b,
riga_trol_5,24539,7847,"Paula Stradiņa slimnīca",0,177430,riga_trol_5_a-b,
riga_trol_5,24539,7848,"Paula Stradiņa slimnīca",0,177429,riga_trol_5_a-b,
riga_trol_5,24539,7849,"Paula Stradiņa slimnīca",0,177428,riga_trol_5_a-b,
riga_trol_5,24539,7850,"Paula Stradiņa slimnīca",0,177430,riga_trol_5_a-b,
riga_trol_5,24539,7851,"Paula Stradiņa slimnīca",0,177429,riga_trol_5_a-b,
riga_trol_5,24539,7852,"Paula Stradiņa slimnīca",0,177428,riga_trol_5_a-b,
riga_trol_5,24539,7853,"Paula Stradiņa slimnīca",0,177430,riga_trol_5_a-b,
riga_trol_5,24539,7854,"Paula Stradiņa slimnīca",0,177429,riga_trol_5_a-b,
riga_trol_5,24539,7855,"Paula Stradiņa slimnīca",0,177428,riga_trol_5_a-b,
riga_trol_5,24539,7856,"Paula Stradiņa slimnīca",0,177430,riga_trol_5_a-b,
riga_trol_5,24539,7857,"Paula Stradiņa slimnīca",0,177429,riga_trol_5_a-b,
riga_trol_5,24539,7858,"Paula Stradiņa slimnīca",0,177428,riga_trol_5_a-b,
riga_trol_5,24539,7859,"Paula Stradiņa slimnīca",0,177430,riga_trol_5_a-b,
riga_trol_5,24539,7860,"Paula Stradiņa slimnīca",0,177429,riga_trol_5_a-b,
riga_trol_5,24539,7861,"Paula Stradiņa slimnīca",0,177430,riga_trol_5_a-b,
riga_trol_5,24539,7862,"Paula Stradiņa slimnīca",0,177429,riga_trol_5_a-b,
riga_trol_5,24539,7863,"Paula Stradiņa slimnīca",0,177430,riga_trol_5_a-b,
riga_trol_5,24540,7864,"Daugavas stadions",1,177432,riga_trol_5_b-a,
riga_trol_5,24540,7865,"Daugavas stadions",1,177431,riga_trol_5_b-a,
riga_trol_5,24540,7866,"Daugavas stadions",1,177432,riga_trol_5_b-a,
riga_trol_5,24540,7867,"Daugavas stadions",1,177431,riga_trol_5_b-a,
riga_trol_5,24540,7868,"Daugavas stadions",1,177432,riga_trol_5_b-a,
riga_trol_5,24540,7869,"Daugavas stadions",1,177431,riga_trol_5_b-a,
riga_trol_5,24540,7870,"Daugavas stadions",1,177432,riga_trol_5_b-a,
riga_trol_5,24540,7871,"Daugavas stadions",1,177431,riga_trol_5_b-a,
riga_trol_5,24540,7872,"Daugavas stadions",1,177432,riga_trol_5_b-a,
riga_trol_5,24540,7873,"Daugavas stadions",1,177431,riga_trol_5_b-a,
riga_trol_5,24540,7874,"Daugavas stadions",1,177432,riga_trol_5_b-a,
riga_trol_5,24540,7875,"Daugavas stadions",1,177431,riga_trol_5_b-a,
riga_trol_5,24540,7876,"Daugavas stadions",1,177432,riga_trol_5_b-a,
riga_trol_5,24540,7877,"Daugavas stadions",1,177431,riga_trol_5_b-a,
riga_trol_5,24540,7878,"Daugavas stadions",1,177432,riga_trol_5_b-a,
riga_trol_5,24540,7879,"Daugavas stadions",1,177431,riga_trol_5_b-a,
riga_trol_5,24540,7880,"Daugavas stadions",1,177432,riga_trol_5_b-a,
riga_trol_5,24540,7881,"Daugavas stadions",1,177431,riga_trol_5_b-a,
riga_trol_5,24540,7882,"Daugavas stadions",1,177432,riga_trol_5_b-a,
riga_trol_5,24540,7883,"Daugavas stadions",1,177431,riga_trol_5_b-a,
riga_trol_5,24540,7884,"Daugavas stadions",1,177432,riga_trol_5_b-a,
riga_trol_5,24540,7885,"Daugavas stadions",1,177431,riga_trol_5_b-a,
riga_trol_5,24540,7886,"Daugavas stadions",1,177432,riga_trol_5_b-a,
riga_trol_5,24540,7887,"Daugavas stadions",1,177431,riga_trol_5_b-a,
riga_trol_5,24540,7888,"Daugavas stadions",1,177432,riga_trol_5_b-a,
riga_trol_5,24540,7889,"Daugavas stadions",1,177431,riga_trol_5_b-a,
riga_trol_5,24539,7890,"Daugavas stadions",1,177430,riga_trol_5_b-a,
riga_trol_5,24539,7891,"Daugavas stadions",1,177429,riga_trol_5_b-a,
riga_trol_5,24539,7892,"Daugavas stadions",1,177428,riga_trol_5_b-a,
riga_trol_5,24539,7893,"Daugavas stadions",1,177430,riga_trol_5_b-a,
riga_trol_5,24539,7894,"Daugavas stadions",1,177429,riga_trol_5_b-a,
riga_trol_5,24539,7895,"Daugavas stadions",1,177428,riga_trol_5_b-a,
riga_trol_5,24539,7896,"Daugavas stadions",1,177430,riga_trol_5_b-a,
riga_trol_5,24539,7897,"Daugavas stadions",1,177429,riga_trol_5_b-a,
riga_trol_5,24539,7898,"Daugavas stadions",1,177428,riga_trol_5_b-a,
riga_trol_5,24539,7899,"Daugavas stadions",1,177430,riga_trol_5_b-a,
riga_trol_5,24539,7900,"Daugavas stadions",1,177429,riga_trol_5_b-a,
riga_trol_5,24539,7901,"Daugavas stadions",1,177428,riga_trol_5_b-a,
riga_trol_5,24539,7902,"Daugavas stadions",1,177430,riga_trol_5_b-a,
riga_trol_5,24539,7903,"Daugavas stadions",1,177429,riga_trol_5_b-a,
riga_trol_5,24539,7904,"Daugavas stadions",1,177428,riga_trol_5_b-a,
riga_trol_5,24539,7905,"Daugavas stadions",1,177430,riga_trol_5_b-a,
riga_trol_5,24539,7906,"Daugavas stadions",1,177429,riga_trol_5_b-a,
riga_trol_5,24539,7907,"Daugavas stadions",1,177428,riga_trol_5_b-a,
riga_trol_5,24539,7908,"Daugavas stadions",1,177430,riga_trol_5_b-a,
riga_trol_5,24539,7909,"Daugavas stadions",1,177429,riga_trol_5_b-a,
riga_trol_5,24539,7910,"Daugavas stadions",1,177428,riga_trol_5_b-a,
riga_trol_5,24539,7911,"Daugavas stadions",1,177430,riga_trol_5_b-a,
riga_trol_5,24539,7912,"Daugavas stadions",1,177429,riga_trol_5_b-a,
riga_trol_5,24539,7913,"Daugavas stadions",1,177428,riga_trol_5_b-a,
riga_trol_5,24539,7914,"Daugavas stadions",1,177430,riga_trol_5_b-a,
riga_trol_5,24539,7915,"Daugavas stadions",1,177429,riga_trol_5_b-a,
riga_trol_5,24539,7916,"Daugavas stadions",1,177428,riga_trol_5_b-a,
riga_trol_5,24539,7917,"Daugavas stadions",1,177430,riga_trol_5_b-a,
riga_trol_5,24539,7918,"Daugavas stadions",1,177429,riga_trol_5_b-a,
riga_trol_5,24539,7919,"Daugavas stadions",1,177428,riga_trol_5_b-a,
riga_trol_5,24539,7920,"Daugavas stadions",1,177430,riga_trol_5_b-a,
riga_trol_5,24539,7921,"Daugavas stadions",1,177429,riga_trol_5_b-a,
riga_trol_5,24539,7922,"Daugavas stadions",1,177428,riga_trol_5_b-a,
riga_trol_5,24539,7923,"Daugavas stadions",1,177430,riga_trol_5_b-a,
riga_trol_5,24539,7924,"Daugavas stadions",1,177429,riga_trol_5_b-a,
riga_trol_5,24539,7925,"Daugavas stadions",1,177430,riga_trol_5_b-a,
riga_trol_5,24539,7926,"Daugavas stadions",1,177429,riga_trol_5_b-a,
riga_trol_5,24539,7927,"Daugavas stadions",1,177430,riga_trol_5_b-a,
riga_trol_5,24540,7928,"1.parks (Ganību dambī)",0,177432,riga_trol_5_a-d1,
riga_trol_5,24540,7929,"1.parks (Ganību dambī)",0,177431,riga_trol_5_a-d1,
riga_trol_5,24539,7930,"1.parks (Ganību dambī)",0,177428,riga_trol_5_a-d1,
riga_trol_5,24539,7931,"1.parks (Ganību dambī)",0,177429,riga_trol_5_a-d1,
riga_trol_5,24539,7932,"1.parks (Ganību dambī)",0,177430,riga_trol_5_a-d1,
riga_trol_5,24540,7933,"Daugavas stadions",0,177431,riga_trol_5_d1-a,
riga_trol_5,24539,7934,"Daugavas stadions",0,177429,riga_trol_5_d1-a,
riga_trol_5,24539,7935,"Daugavas stadions",0,177428,riga_trol_5_d1-a,
riga_trol_5,24540,7936,"Paula Stradiņa slimnīca",0,177432,riga_trol_5_d1-b,
riga_trol_5,24539,7937,"Paula Stradiņa slimnīca",0,177430,riga_trol_5_d1-b,
riga_trol_9,23155,7938,"Iļģuciems",0,168895,riga_trol_9_a-b,
riga_trol_9,23155,7939,"Iļģuciems",0,168896,riga_trol_9_a-b,
riga_trol_9,23155,7940,"Iļģuciems",0,168895,riga_trol_9_a-b,
riga_trol_9,23155,7941,"Iļģuciems",0,168896,riga_trol_9_a-b,
riga_trol_9,23155,7942,"Iļģuciems",0,168895,riga_trol_9_a-b,
riga_trol_9,23155,7943,"Iļģuciems",0,168896,riga_trol_9_a-b,
riga_trol_9,23155,7944,"Iļģuciems",0,168895,riga_trol_9_a-b,
riga_trol_9,23155,7945,"Iļģuciems",0,168896,riga_trol_9_a-b,
riga_trol_9,23155,7946,"Iļģuciems",0,168895,riga_trol_9_a-b,
riga_trol_9,23155,7947,"Iļģuciems",0,168896,riga_trol_9_a-b,
riga_trol_9,23155,7948,"Iļģuciems",0,168895,riga_trol_9_a-b,
riga_trol_9,23155,7949,"Iļģuciems",0,168896,riga_trol_9_a-b,
riga_trol_9,23155,7950,"Iļģuciems",0,168895,riga_trol_9_a-b,
riga_trol_9,23155,7951,"Iļģuciems",0,168896,riga_trol_9_a-b,
riga_trol_9,23155,7952,"Iļģuciems",0,168895,riga_trol_9_a-b,
riga_trol_9,23155,7953,"Iļģuciems",0,168896,riga_trol_9_a-b,
riga_trol_9,23155,7954,"Iļģuciems",0,168895,riga_trol_9_a-b,
riga_trol_9,23155,7955,"Iļģuciems",0,168896,riga_trol_9_a-b,
riga_trol_9,23155,7956,"Iļģuciems",0,168895,riga_trol_9_a-b,
riga_trol_9,23155,7957,"Iļģuciems",0,168896,riga_trol_9_a-b,
riga_trol_9,23155,7958,"Iļģuciems",0,168895,riga_trol_9_a-b,
riga_trol_9,23155,7959,"Iļģuciems",0,168896,riga_trol_9_a-b,
riga_trol_9,23155,7960,"Iļģuciems",0,168895,riga_trol_9_a-b,
riga_trol_9,23155,7961,"Iļģuciems",0,168896,riga_trol_9_a-b,
riga_trol_9,23155,7962,"Iļģuciems",0,168895,riga_trol_9_a-b,
riga_trol_9,23155,7963,"Iļģuciems",0,168896,riga_trol_9_a-b,
riga_trol_9,23155,7964,"Iļģuciems",0,168895,riga_trol_9_a-b,
riga_trol_9,23155,7965,"Iļģuciems",0,168896,riga_trol_9_a-b,
riga_trol_9,23155,7966,"Iļģuciems",0,168895,riga_trol_9_a-b,
riga_trol_9,23146,7967,"Iļģuciems",0,168817,riga_trol_9_a-b,
riga_trol_9,23146,7968,"Iļģuciems",0,168819,riga_trol_9_a-b,
riga_trol_9,23146,7969,"Iļģuciems",0,168817,riga_trol_9_a-b,
riga_trol_9,23146,7970,"Iļģuciems",0,168818,riga_trol_9_a-b,
riga_trol_9,23146,7971,"Iļģuciems",0,168819,riga_trol_9_a-b,
riga_trol_9,23146,7972,"Iļģuciems",0,168817,riga_trol_9_a-b,
riga_trol_9,23146,7973,"Iļģuciems",0,168818,riga_trol_9_a-b,
riga_trol_9,23146,7974,"Iļģuciems",0,168819,riga_trol_9_a-b,
riga_trol_9,23146,7975,"Iļģuciems",0,168817,riga_trol_9_a-b,
riga_trol_9,23146,7976,"Iļģuciems",0,168818,riga_trol_9_a-b,
riga_trol_9,23146,7977,"Iļģuciems",0,168819,riga_trol_9_a-b,
riga_trol_9,23146,7978,"Iļģuciems",0,168817,riga_trol_9_a-b,
riga_trol_9,23146,7979,"Iļģuciems",0,168818,riga_trol_9_a-b,
riga_trol_9,23146,7980,"Iļģuciems",0,168819,riga_trol_9_a-b,
riga_trol_9,23146,7981,"Iļģuciems",0,168817,riga_trol_9_a-b,
riga_trol_9,23146,7982,"Iļģuciems",0,168818,riga_trol_9_a-b,
riga_trol_9,23146,7983,"Iļģuciems",0,168819,riga_trol_9_a-b,
riga_trol_9,23146,7984,"Iļģuciems",0,168817,riga_trol_9_a-b,
riga_trol_9,23146,7985,"Iļģuciems",0,168818,riga_trol_9_a-b,
riga_trol_9,23146,7986,"Iļģuciems",0,168819,riga_trol_9_a-b,
riga_trol_9,23146,7987,"Iļģuciems",0,168817,riga_trol_9_a-b,
riga_trol_9,23146,7988,"Iļģuciems",0,168818,riga_trol_9_a-b,
riga_trol_9,23146,7989,"Iļģuciems",0,168819,riga_trol_9_a-b,
riga_trol_9,23146,7990,"Iļģuciems",0,168817,riga_trol_9_a-b,
riga_trol_9,23146,7991,"Iļģuciems",0,168818,riga_trol_9_a-b,
riga_trol_9,23146,7992,"Iļģuciems",0,168819,riga_trol_9_a-b,
riga_trol_9,23146,7993,"Iļģuciems",0,168817,riga_trol_9_a-b,
riga_trol_9,23146,7994,"Iļģuciems",0,168818,riga_trol_9_a-b,
riga_trol_9,23146,7995,"Iļģuciems",0,168819,riga_trol_9_a-b,
riga_trol_9,23146,7996,"Iļģuciems",0,168817,riga_trol_9_a-b,
riga_trol_9,23146,7997,"Iļģuciems",0,168818,riga_trol_9_a-b,
riga_trol_9,23146,7998,"Iļģuciems",0,168819,riga_trol_9_a-b,
riga_trol_9,23146,7999,"Iļģuciems",0,168817,riga_trol_9_a-b,
riga_trol_9,23146,8000,"Iļģuciems",0,168818,riga_trol_9_a-b,
riga_trol_9,23146,8001,"Iļģuciems",0,168819,riga_trol_9_a-b,
riga_trol_9,23146,8002,"Iļģuciems",0,168817,riga_trol_9_a-b,
riga_trol_9,23146,8003,"Iļģuciems",0,168818,riga_trol_9_a-b,
riga_trol_9,23146,8004,"Iļģuciems",0,168819,riga_trol_9_a-b,
riga_trol_9,23146,8005,"Iļģuciems",0,168818,riga_trol_9_a-b,
riga_trol_9,23146,8006,"Iļģuciems",0,168819,riga_trol_9_a-b,
riga_trol_9,23146,8007,"Iļģuciems",0,168818,riga_trol_9_a-b,
riga_trol_9,23146,8008,"Iļģuciems",0,168819,riga_trol_9_a-b,
riga_trol_9,23155,8009,"Stacijas laukums",1,168895,riga_trol_9_b-a,
riga_trol_9,23155,8010,"Stacijas laukums",1,168896,riga_trol_9_b-a,
riga_trol_9,23155,8011,"Stacijas laukums",1,168895,riga_trol_9_b-a,
riga_trol_9,23155,8012,"Stacijas laukums",1,168896,riga_trol_9_b-a,
riga_trol_9,23155,8013,"Stacijas laukums",1,168895,riga_trol_9_b-a,
riga_trol_9,23155,8014,"Stacijas laukums",1,168896,riga_trol_9_b-a,
riga_trol_9,23155,8015,"Stacijas laukums",1,168895,riga_trol_9_b-a,
riga_trol_9,23155,8016,"Stacijas laukums",1,168896,riga_trol_9_b-a,
riga_trol_9,23155,8017,"Stacijas laukums",1,168895,riga_trol_9_b-a,
riga_trol_9,23155,8018,"Stacijas laukums",1,168896,riga_trol_9_b-a,
riga_trol_9,23155,8019,"Stacijas laukums",1,168895,riga_trol_9_b-a,
riga_trol_9,23155,8020,"Stacijas laukums",1,168896,riga_trol_9_b-a,
riga_trol_9,23155,8021,"Stacijas laukums",1,168895,riga_trol_9_b-a,
riga_trol_9,23155,8022,"Stacijas laukums",1,168896,riga_trol_9_b-a,
riga_trol_9,23155,8023,"Stacijas laukums",1,168895,riga_trol_9_b-a,
riga_trol_9,23155,8024,"Stacijas laukums",1,168896,riga_trol_9_b-a,
riga_trol_9,23155,8025,"Stacijas laukums",1,168895,riga_trol_9_b-a,
riga_trol_9,23155,8026,"Stacijas laukums",1,168896,riga_trol_9_b-a,
riga_trol_9,23155,8027,"Stacijas laukums",1,168895,riga_trol_9_b-a,
riga_trol_9,23155,8028,"Stacijas laukums",1,168896,riga_trol_9_b-a,
riga_trol_9,23155,8029,"Stacijas laukums",1,168895,riga_trol_9_b-a,
riga_trol_9,23155,8030,"Stacijas laukums",1,168896,riga_trol_9_b-a,
riga_trol_9,23155,8031,"Stacijas laukums",1,168895,riga_trol_9_b-a,
riga_trol_9,23155,8032,"Stacijas laukums",1,168896,riga_trol_9_b-a,
riga_trol_9,23155,8033,"Stacijas laukums",1,168895,riga_trol_9_b-a,
riga_trol_9,23155,8034,"Stacijas laukums",1,168896,riga_trol_9_b-a,
riga_trol_9,23155,8035,"Stacijas laukums",1,168895,riga_trol_9_b-a,
riga_trol_9,23146,8036,"Stacijas laukums",1,168817,riga_trol_9_b-a,
riga_trol_9,23146,8037,"Stacijas laukums",1,168818,riga_trol_9_b-a,
riga_trol_9,23146,8038,"Stacijas laukums",1,168819,riga_trol_9_b-a,
riga_trol_9,23146,8039,"Stacijas laukums",1,168817,riga_trol_9_b-a,
riga_trol_9,23146,8040,"Stacijas laukums",1,168818,riga_trol_9_b-a,
riga_trol_9,23146,8041,"Stacijas laukums",1,168819,riga_trol_9_b-a,
riga_trol_9,23146,8042,"Stacijas laukums",1,168817,riga_trol_9_b-a,
riga_trol_9,23146,8043,"Stacijas laukums",1,168818,riga_trol_9_b-a,
riga_trol_9,23146,8044,"Stacijas laukums",1,168819,riga_trol_9_b-a,
riga_trol_9,23146,8045,"Stacijas laukums",1,168817,riga_trol_9_b-a,
riga_trol_9,23146,8046,"Stacijas laukums",1,168818,riga_trol_9_b-a,
riga_trol_9,23146,8047,"Stacijas laukums",1,168819,riga_trol_9_b-a,
riga_trol_9,23146,8048,"Stacijas laukums",1,168817,riga_trol_9_b-a,
riga_trol_9,23146,8049,"Stacijas laukums",1,168818,riga_trol_9_b-a,
riga_trol_9,23146,8050,"Stacijas laukums",1,168819,riga_trol_9_b-a,
riga_trol_9,23146,8051,"Stacijas laukums",1,168817,riga_trol_9_b-a,
riga_trol_9,23146,8052,"Stacijas laukums",1,168818,riga_trol_9_b-a,
riga_trol_9,23146,8053,"Stacijas laukums",1,168819,riga_trol_9_b-a,
riga_trol_9,23146,8054,"Stacijas laukums",1,168817,riga_trol_9_b-a,
riga_trol_9,23146,8055,"Stacijas laukums",1,168818,riga_trol_9_b-a,
riga_trol_9,23146,8056,"Stacijas laukums",1,168819,riga_trol_9_b-a,
riga_trol_9,23146,8057,"Stacijas laukums",1,168817,riga_trol_9_b-a,
riga_trol_9,23146,8058,"Stacijas laukums",1,168818,riga_trol_9_b-a,
riga_trol_9,23146,8059,"Stacijas laukums",1,168819,riga_trol_9_b-a,
riga_trol_9,23146,8060,"Stacijas laukums",1,168817,riga_trol_9_b-a,
riga_trol_9,23146,8061,"Stacijas laukums",1,168818,riga_trol_9_b-a,
riga_trol_9,23146,8062,"Stacijas laukums",1,168819,riga_trol_9_b-a,
riga_trol_9,23146,8063,"Stacijas laukums",1,168817,riga_trol_9_b-a,
riga_trol_9,23146,8064,"Stacijas laukums",1,168818,riga_trol_9_b-a,
riga_trol_9,23146,8065,"Stacijas laukums",1,168819,riga_trol_9_b-a,
riga_trol_9,23146,8066,"Stacijas laukums",1,168817,riga_trol_9_b-a,
riga_trol_9,23146,8067,"Stacijas laukums",1,168818,riga_trol_9_b-a,
riga_trol_9,23146,8068,"Stacijas laukums",1,168819,riga_trol_9_b-a,
riga_trol_9,23146,8069,"Stacijas laukums",1,168817,riga_trol_9_b-a,
riga_trol_9,23146,8070,"Stacijas laukums",1,168818,riga_trol_9_b-a,
riga_trol_9,23146,8071,"Stacijas laukums",1,168819,riga_trol_9_b-a,
